#a,Funcional,Económica,Denominación,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
,4410.0,23000.0,Transports.De los miembros de los órganos de gobierno,,4410.0,2.0,0.0,0.0,0.0,142.65
,4410.0,23020.0,Transports.Del personal no directivo,,4410.0,2.0,0.0,0.0,0.0,1700.43
,4410.0,23100.0,Transports.De los miembros de los órganos de gobierno,,4410.0,2.0,0.0,0.0,0.0,3350.69
,4410.0,23110.0,Transports.Del personal directivo,,4410.0,2.0,0.0,0.0,0.0,1373.89
,4410.0,23120.0,Transports.Del personal no directivo,,4410.0,2.0,0.0,0.0,0.0,2033.2
,4410.0,23300.0,Transports.Altres indemnitzacions per raó de servei,,4410.0,2.0,0.0,0.0,0.0,465.0
,4410.0,47000.0,Transports. Transferències a empreses privades,,4410.0,4.0,3100000.0,1050000.0,4150000.0,0.0
,4410.0,47200.0,Transports.Subvenciones para reducir el precio a pagar por los consumidores,,4410.0,4.0,0.0,0.0,0.0,2962782.47
,4410.0,62500.0,Transports Inversió nova de mobiliari i béns,,4410.0,6.0,8000.0,0.0,8000.0,0.0
,4410.0,62601.0,Transports Informática y digitalización,,4410.0,6.0,55000.0,0.0,55000.0,3830.91
,4410.0,62900.0,Transports.Inversió associada al funcionament dels serveis,,4410.0,6.0,0.0,0.0,0.0,61.69
,4530.0,12000.0,Carreteres Sueldos del Grupo A1,,4530.0,1.0,45704.22,0.0,45704.22,30309.57
,4530.0,12001.0,Carreteres Sueldos del Grupo A2,,4530.0,1.0,46887.97,0.0,46887.97,39945.31
,4530.0,12003.0,Carreteres Sueldos del Grupo C1,,4530.0,1.0,30780.96,0.0,30780.96,24542.38
,4530.0,12006.0,Carreteres Trienios,,4530.0,1.0,11630.58,0.0,11630.58,12189.78
,4530.0,12100.0,Carreteres Complemento de destino,,4530.0,1.0,74922.26,0.0,74922.26,56305.21
,4530.0,12101.0,Carreteres Complemento específico,,4530.0,1.0,132423.27,0.0,132423.27,89504.14
,4530.0,12103.0,Carreteres Otros complementos,,4530.0,1.0,10699.44,0.0,10699.44,8232.21
,4530.0,12700.0,Carreteres.Contribuciones a planes y fondos de pensiones funcionaris,,4530.0,1.0,0.0,0.0,0.0,4278.81
,4530.0,13000.0,Carreteres Retribucions persona laboral,,4530.0,1.0,64199.48,0.0,64199.48,59700.25
,4530.0,13001.0,Carreteres.Horas extraordinarias,,4530.0,1.0,0.0,0.0,0.0,17076.33
,4530.0,13002.0,Carreteres Otras remuneraciones,,4530.0,1.0,73141.08,0.0,73141.08,77409.53
,4530.0,13100.0,Carreteres Retribucions personal laboral temporal,,4530.0,1.0,87445.9,0.0,87445.9,48486.16
,4530.0,13700.0,Carreteres.Contribucions a plans i fons de pensions laborals,,4530.0,1.0,0.0,0.0,0.0,5385.6
,4530.0,15000.0,Carreteres.Incentius al Rendimient Productiv.,,4530.0,1.0,0.0,1000.0,1000.0,0.0
,4530.0,15001.0,Carreteres Productivitat funcionàris,,4530.0,1.0,34479.0,0.0,34479.0,49761.41
,4530.0,15002.0,Carreteres Productivitat laborals,,4530.0,1.0,18180.0,0.0,18180.0,17083.24
,4530.0,15003.0,Carreteres Productivitat personal laboral contractat,,4530.0,1.0,13635.0,0.0,13635.0,6060.0
,4530.0,15100.0,Carreteres Gratificacions,,4530.0,1.0,13130.0,0.0,13130.0,1724.84
,4530.0,16000.0,Carreteres Seguridad Social,,4530.0,1.0,209990.55,16766.71,226757.26,138467.02
,4530.0,16008.0,Carreteres Asistencia médico-farmacéutica,,4530.0,1.0,3600.0,0.0,3600.0,2177.9
,4530.0,21300.0,Carreteres Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,4530.0,2.0,30000.0,0.0,30000.0,14286.3
,4530.0,21400.0,Carreteres.Reparac. Manten. i Conserv. Mat. Transport,,4530.0,2.0,0.0,0.0,0.0,19029.21
,4530.0,21600.0,Carreteres.Manteniment equisp informàtics,,4530.0,2.0,0.0,0.0,0.0,7670.18
,4530.0,22001.0,"Carreteres.Prensa, revistas, libros y otras publicaciones",,4530.0,2.0,0.0,0.0,0.0,181.5
,4530.0,22101.0,Carreteres Agua,,4530.0,2.0,10000.0,0.0,10000.0,3023.86
,4530.0,22104.0,Carreteres Vestuario,,4530.0,2.0,10000.0,0.0,10000.0,3878.9
,4530.0,22106.0,Carreteres.Productos farmacéuticos y material sanitario,,4530.0,2.0,0.0,0.0,0.0,49.9
,4530.0,22110.0,Carreteres.Productos de limpieza y aseo,,4530.0,2.0,0.0,0.0,0.0,568.99
,4530.0,22112.0,"Carreteres.Suministros de material electrónico, eléctrico y de telecomunicaciones",,4530.0,2.0,0.0,0.0,0.0,314.39
,4530.0,22199.0,Carreteres Otros suministros,,4530.0,2.0,30000.0,0.0,30000.0,8889.29
,4530.0,22500.0,Carreteres.Tributos estatales,,4530.0,2.0,0.0,0.0,0.0,671.8
,4530.0,22606.0,"Carreteres.Reuniones, conferencias y cursos",,4530.0,2.0,0.0,0.0,0.0,100.0
,4530.0,22699.0,Carreteres Otros gastos diversos,,4530.0,2.0,60000.0,0.0,60000.0,4962.41
,4530.0,22706.0,Carreteres.Estudios y trabajos técnicos,,4530.0,2.0,67000.0,0.0,67000.0,89593.54
,4530.0,22799.0,Carreteres.Otros trabajos realizados por otras empresas y profesionales,,4530.0,2.0,985000.0,0.0,985000.0,323755.68
,4530.0,23020.0,Carreteres.Del personal no directivo,,4530.0,2.0,0.0,0.0,0.0,44.43
,4530.0,23100.0,Carreteres.De los miembros de los órganos de gobierno,,4530.0,2.0,0.0,0.0,0.0,48.72
,4530.0,23120.0,Carreteres.Del personal no directivo,,4530.0,2.0,0.0,0.0,0.0,642.65
,4530.0,23300.0,Carreteres.Altres indemnitzacions per raó de servei,,4530.0,2.0,0.0,0.0,0.0,30.0
,4530.0,60900.0,Carreteres.Otras inversiones nuevas en infraestructuras y bienes destinados al uso general,,4530.0,6.0,0.0,7654759.48,7654759.48,289998.76
,4530.0,61900.0,Carreteres.Otras inversiones de reposición en infraestructuras y bienes destinados al uso general,,4530.0,6.0,0.0,0.0,0.0,131832.45
,4530.0,61903.0,Carreteres.Obres de millora estatal,,4530.0,6.0,8415353.98,9412646.18,17828000.16,7302696.55
,4530.0,62300.0,Carreteres.Maquinaria,,4530.0,6.0,0.0,0.0,0.0,1703.56
,4530.0,62500.0,Carreteres.Inversió nova de mobiliari i béns,,4530.0,6.0,0.0,0.0,0.0,1464.08
,4910.0,22001.0,"Oficina de comunitació Prensa, revistas, libros y otras publicaciones",,4910.0,2.0,2000.0,0.0,2000.0,492.26
,4910.0,22602.0,Oficina de Comunicació.Publicidad y propaganda,,4910.0,2.0,398931.36,200000.0,598931.36,479931.08
,4910.0,22799.0,Oficina de comunicació Otros trabajos realizados por otras empresas y profesionales,,4910.0,2.0,30000.0,0.0,30000.0,34628.99
,4910.0,23020.0,Oficina de Comunicació.Del personal no directivo,,4910.0,2.0,0.0,0.0,0.0,105.17
,4910.0,23300.0,Oficina de Comunicació.Altres indemnitzacions per raó de servei,,4910.0,2.0,0.0,0.0,0.0,60.0
,4911.0,12000.0,Informàtica i Comunicacions.  NNTT. Sueldos del Grupo A1,,4911.0,1.0,30469.48,0.0,30469.48,8912.14
,4911.0,12001.0,Informàtica i Comunicacions.  NNTT. Sueldos del Grupo A2,,4911.0,1.0,66982.9,0.0,66982.9,44311.9
,4911.0,12003.0,Informàtica i Comunicacions.  NNTT. Sueldos del Grupo C1,,4911.0,1.0,41041.28,0.0,41041.28,21352.44
,4911.0,12006.0,Informàtica i Comunicacions.  NNTT. Trienios,,4911.0,1.0,12870.92,0.0,12870.92,11939.67
,4911.0,12100.0,Informàtica i Comunicacions.  NNTT. Complemento de destino,,4911.0,1.0,82058.76,0.0,82058.76,36782.89
,4911.0,12101.0,Informàtica i Comunicacions.  NNTT. Complemento específico,,4911.0,1.0,150473.26,0.0,150473.26,68824.44
,4911.0,12103.0,Informàtica i Comunicacions.  NNTT. Otros complementos,,4911.0,1.0,12098.64,0.0,12098.64,5526.62
,4911.0,12700.0,Informàtica i Comunicacions.  NNTT.Contribuciones a planes y fondos de pensiones funcionaris,,4911.0,1.0,0.0,0.0,0.0,2934.03
,4911.0,15001.0,Informàtica i Comunicacions.  NNTT. Productivitat funcionaris,,4911.0,1.0,33330.0,0.0,33330.0,16686.7
,4911.0,16000.0,Informàtica i Comunicacions.  NNTT. Seguridad Social,,4911.0,1.0,124513.47,10991.88,135505.35,57500.69
,4911.0,16008.0,Informàtica i Comunicacions.  NNTT.Asistencia médico-farmacéutica,,4911.0,1.0,0.0,0.0,0.0,300.0
,4911.0,21600.0,Informática i Comunicacions.  NNTT..Manteniment equisp informàtics,,4911.0,2.0,280000.0,0.0,280000.0,182157.55
,4911.0,22112.0,"Informàtica i Comunicacions.  NNTT.Suministros de material electrónico, eléctrico y de telecomunicaciones",,4911.0,2.0,0.0,0.0,0.0,165.2
,4911.0,22200.0,Informática Servicios de Telecomunicaciones,,4911.0,2.0,270000.0,0.0,270000.0,278804.49
,4911.0,22203.0,Informàtica i Comunicacions.  NNTT..Informáticas,,4911.0,2.0,0.0,0.0,0.0,672.23
,4911.0,22699.0,Informàtica i Comunicacions.  NNTT..Otros gastos diversos,,4911.0,2.0,0.0,0.0,0.0,2529.57
,4911.0,22706.0,Informàtica i Comunicacions.  NNTT.Estudios y trabajos técnicos,,4911.0,2.0,0.0,0.0,0.0,3630.0
,4911.0,22799.0,Informática i Comunicacions.  NNTT. Otros trabajos realizados por otras empresas y profesionales,,4911.0,2.0,354100.0,-100000.0,254100.0,65416.34
,4911.0,23020.0,Informàtica i Comunicacions.  NNTT..Del personal no directivo,,4911.0,2.0,0.0,0.0,0.0,27.23
,4911.0,23120.0,Informàtica i Comunicacions.  NNTT.Del personal no directivo,,4911.0,2.0,0.0,0.0,0.0,28.8
,4911.0,62301.0,Informàtica i Comunicacions.  NNTT. Instal.lacions,,4911.0,6.0,100000.0,0.0,100000.0,9962.57
,4911.0,62500.0,Informàtica i Comunicacions.  NNTT..Inversió nova de mobiliari i béns,,4911.0,6.0,0.0,0.0,0.0,440.9
,4911.0,62600.0,Informática i Comunicacions.  NNTT..Inversió nova. Informática,,4911.0,6.0,200000.0,300000.0,500000.0,266599.83
,4911.0,62900.0,Informàtica i Comunicacions.  NNTT.Inversió associada al funcionament dels serveis,,4911.0,6.0,0.0,0.0,0.0,3151.69
,4911.0,63301.0,Informàtica i Comunicacions.  NNTT..Instalaciones,,4911.0,6.0,0.0,0.0,0.0,3630.0
,4911.0,72300.0,"Informàtica i Comunicacions.  NNTT..A sociedades mercantiles estatales, entidades públicas empresariales y otros organismos públicos. Transferencias al resto de entidades",,4911.0,7.0,0.0,0.0,0.0,1054345.88
,4911.0,76200.0,Informática i Comunicacions.  NNTT. Transf.Cap.Ajuntaments,,4911.0,7.0,1254345.88,-200000.0,1054345.88,0.0
,9120.0,10000.0,Presidència i Organs de Govern Retribuciones básicas,,9120.0,1.0,580288.66,0.0,580288.66,573120.17
,9120.0,10100.0,Presidència i Organs de Govern Retribuciones básicas,,9120.0,1.0,494301.8,0.0,494301.8,381570.29
,9120.0,11000.0,Presidència i Organs de Govern Retribuciones básicas,,9120.0,1.0,275939.02,0.0,275939.02,238557.4
,9120.0,12000.0,Presidència i Organs de Govern Sueldos del Grupo A1,,9120.0,1.0,15234.74,0.0,15234.74,15592.72
,9120.0,12003.0,Presidència i Organs de Govern Sueldos del Grupo C1,,9120.0,1.0,30780.96,0.0,30780.96,9737.22
,9120.0,12004.0,Presidència i Organs de Govern Sueldos del Grupo C2,,9120.0,1.0,17393.6,0.0,17393.6,16530.4
,9120.0,12006.0,Presidència i Organs de Govern Trienios,,9120.0,1.0,10611.76,0.0,10611.76,10881.14
,9120.0,12100.0,Presidència i Organs de Govern Complemento de destino,,9120.0,1.0,53548.88,0.0,53548.88,31106.44
,9120.0,12101.0,Presidència i Organs de Govern Complemento específico,,9120.0,1.0,94375.26,0.0,94375.26,63851.39
,9120.0,12103.0,Presidència i Organs de Govern Otros complementos,,9120.0,1.0,5661.84,0.0,5661.84,3525.97
,9120.0,12700.0,Presidència i Organs de Govern.Contribuciones a planes y fondos de pensiones funcionaris,,9120.0,1.0,0.0,0.0,0.0,2692.8
,9120.0,15001.0,Presidència i Organs de Govern Productivitat funcionaris,,9120.0,1.0,41658.36,-3350.0,38308.36,49913.98
,9120.0,16000.0,Presidència i Organs de Govern Seguridad Social,,9120.0,1.0,435371.9,39909.46,475281.36,344211.66
,9120.0,16008.0,Presidència i Organs de Govern.Asistencia médico-farmacéutica,,9120.0,1.0,0.0,0.0,0.0,574.0
,9120.0,20300.0,"Presidència i Organs de Govern.Arrendamientos maquinaria, instalaciones y utillaje",,9120.0,2.0,0.0,0.0,0.0,930.36
,9120.0,20400.0,Presidència i Organs de Govern.Material de transport,,9120.0,2.0,0.0,0.0,0.0,167.37
,9120.0,20500.0,Presidència i Organs de Govern.Arrendaments. Mobiliari i estris,,9120.0,2.0,0.0,0.0,0.0,10544.01
,9120.0,20800.0,Presidència i Organs de Govern,,9120.0,2.0,0.0,0.0,0.0,6040.32
,9120.0,21200.0,Presidència i Organs de Govern.Repar. Manteniment i conserv. edificis i altres,,9120.0,2.0,0.0,0.0,0.0,4174.58
,9120.0,21300.0,Presidència i Organs de Govern.Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,9120.0,2.0,0.0,0.0,0.0,3402.46
,9120.0,21500.0,Presidència i Organs de Govern Repar. Manteniment i conserv. Mobilliari i béns,,9120.0,2.0,5000.0,0.0,5000.0,0.0
,9120.0,21600.0,Presidència i Organs de Govern.Manteniment equisp informàtics,,9120.0,2.0,0.0,0.0,0.0,23.7
,9120.0,22000.0,Presidència i Organs de Govern.Ordinario no inventariable,,9120.0,2.0,0.0,0.0,0.0,97.56
,9120.0,22101.0,Presidència i Organs de Govern.Agua,,9120.0,2.0,0.0,0.0,0.0,3888.08
,9120.0,22102.0,Presidència i Organs de Govern.Gas,,9120.0,2.0,0.0,0.0,0.0,79.86
,9120.0,22103.0,Presidència i Organs de Govern.Combustibles y carburantes,,9120.0,2.0,0.0,0.0,0.0,2124.78
,9120.0,22104.0,Presidència i Organs de Govern.Vestuario,,9120.0,2.0,0.0,0.0,0.0,89.0
,9120.0,22105.0,Presidència i Organs de Govern.Productos alimenticios,,9120.0,2.0,0.0,0.0,0.0,150.05
,9120.0,22110.0,Presidència i Organs de Govern.Productos de limpieza y aseo,,9120.0,2.0,0.0,0.0,0.0,181.78
,9120.0,22500.0,Presidència i Organs de Govern.Tributos estatales,,9120.0,2.0,0.0,0.0,0.0,82.19
,9120.0,22601.0,Presidència i Organs de Govern Atenciones protocolarias y representativas,,9120.0,2.0,200000.0,60000.0,260000.0,99087.81
,9120.0,22602.0,Presidència i Organs de Govern.Publicidad y propaganda,,9120.0,2.0,0.0,350133.25,350133.25,50347.28
,9120.0,22609.0,Presidència i Organs de Govern.Actividades culturales y deportivas,,9120.0,2.0,0.0,300000.0,300000.0,347694.9
,9120.0,22699.0,Presidència i Organs de Govern Otros gastos diversos,,9120.0,2.0,251957.03,60000.0,311957.03,61989.3
,9120.0,22700.0,Presidència i Organs de Govern.Limpieza y Aseo,,9120.0,2.0,0.0,0.0,0.0,1301.91
,9120.0,22701.0,Presidència i Organs de Govern Seguridad,,9120.0,2.0,1300.0,0.0,1300.0,14425.62
,9120.0,22706.0,Presidència i Organs de Govern Estudios y trabajos técnicos,,9120.0,2.0,20000.0,0.0,20000.0,49679.58
,9120.0,22799.0,Presidència i Organs de Govern Otros trabajos realizados por otras empresas y profesionales,,9120.0,2.0,30000.0,250000.0,280000.0,285735.01
,9120.0,23000.0,Presidència i Organs de Govern Dietas. De los miembros de los órganos de gobierno,,9120.0,2.0,2000.0,0.0,2000.0,2824.83
,9120.0,23010.0,Presidència i Organs de Govern.Del personal directivo,,9120.0,2.0,0.0,0.0,0.0,1626.05
,9120.0,23020.0,Presidència i Organs de Govern.Del personal no directivo,,9120.0,2.0,0.0,0.0,0.0,2120.02
,9120.0,23100.0,Presidència i Organs de Govern Locomoción. De los miembros de los órganos de gobierno,,9120.0,2.0,2000.0,0.0,2000.0,4645.03
,9120.0,23110.0,Presidència i Organs de Govern.Del personal directivo,,9120.0,2.0,0.0,0.0,0.0,2538.82
,9120.0,23120.0,Presidència i Organs de Govern.Del personal no directivo,,9120.0,2.0,0.0,0.0,0.0,767.51
,9120.0,23300.0,Presidència i Organs de Govern.Altres indemnitzacions per raó de servei,,9120.0,2.0,0.0,0.0,0.0,15000.0
,9120.0,48900.0,Presidència i Organs de Govern Transferències corrents a fam. i instit. sense fi de lucre,,9120.0,4.0,80000.0,55000.0,135000.0,110624.61
,9120.0,60900.0,Presidència i Organs de Govern Otras inversiones nuevas en infraestructuras y bienes destinados al uso general,,9120.0,6.0,3986542.08,-1370133.25,2616408.83,1073346.03
,9120.0,62203.0,Presidència i Organs de Govern Otras construcciones,,9120.0,6.0,800000.0,-100000.0,700000.0,97646.83
,9120.0,6220301.0,Presidència i Organs de Govern.Escuela de Hostelería,,9120.0,6.0,0.0,4500000.0,4500000.0,0.0
,9120.0,62301.0,Presidència i Organs de Govern.Instal.lacions,,9120.0,6.0,0.0,0.0,0.0,7090.14
,9120.0,62500.0,Presidència i Organs de Govern Inversió nova de mobiliari i béns,,9120.0,6.0,0.0,0.0,0.0,3953.15
,9120.0,62900.0,Presidència i Organs de Govern.Inversió associada al funcionament dels serveis,,9120.0,6.0,0.0,0.0,0.0,11740.63
,9120.0,76202.0,Presidència i Organs de Govern Ajuntament de Sant Antoni,,9120.0,7.0,1385385.17,0.0,1385385.17,0.0
,9120.0,76204.0,Presidència i Organs de Govern Ajuntament de Sant Josep,,9120.0,7.0,200000.0,-190000.0,10000.0,0.0
,9200.0,12000.0,Administració General Sueldos del Grupo A1,,9200.0,1.0,182816.88,-4443.46,178373.42,132682.12
,9200.0,12001.0,Administració General Sueldos del Grupo A2,,9200.0,1.0,53586.32,0.0,53586.32,37605.85
,9200.0,12003.0,Administració General Sueldos del Grupo C1,,9200.0,1.0,143644.48,0.0,143644.48,102809.32
,9200.0,12004.0,Administració General Sueldos del Grupo C2,,9200.0,1.0,139148.8,0.0,139148.8,125944.46
,9200.0,12005.0,Administració General Sueldos del Grupo E,,9200.0,1.0,95642.4,0.0,95642.4,86157.64
,9200.0,12006.0,Administració General Trienios,,9200.0,1.0,85717.06,-683.69,85033.37,91772.98
,9200.0,12100.0,Administració General Complemento de destino,,9200.0,1.0,374012.66,-2470.62,371542.04,292212.6
,9200.0,12101.0,Administració General Complemento específico,,9200.0,1.0,593289.06,-3585.98,589703.08,466706.27
,9200.0,12103.0,Administració General Otros complementos,,9200.0,1.0,52816.08,-369.77,52446.31,41449.23
,9200.0,12700.0,Administració General.Contribuciones a planes y fondos de pensiones funcionaris,,9200.0,1.0,0.0,0.0,0.0,31302.65
,9200.0,13000.0,Administració General Retribucions persona laboral,,9200.0,1.0,9996.4,0.0,9996.4,13703.31
,9200.0,13001.0,Administració General.Horas extraordinarias,,9200.0,1.0,0.0,0.0,0.0,2267.58
,9200.0,13002.0,Administració General Otras remuneraciones,,9200.0,1.0,14637.94,0.0,14637.94,20043.75
,9200.0,13700.0,Administració General.Contribucions a plans i fons de pensions laborals,,9200.0,1.0,0.0,0.0,0.0,673.2
,9200.0,15001.0,Administració General Productivitat funcionàris,,9200.0,1.0,246606.52,2366.25,248972.77,356961.09
,9200.0,15002.0,Administració General Productivitat laborals,,9200.0,1.0,5332.8,0.0,5332.8,11468.18
,9200.0,15100.0,Administració General Gratificacions,,9200.0,1.0,5050.0,0.0,5050.0,13583.12
,9200.0,16000.0,Administració General Seguridad Social,,9200.0,1.0,575343.97,44934.7,620278.67,346578.22
,9200.0,16008.0,Administració General Asistencia médico-farmacéutica,,9200.0,1.0,16300.0,0.0,16300.0,7555.33
,9200.0,16200.0,Administració General Formación y perfeccionamiento del personal,,9200.0,1.0,161000.0,0.0,161000.0,125471.83
,9200.0,16204.0,Administració General Acción social,,9200.0,1.0,315000.0,0.0,315000.0,304439.8
,9200.0,20500.0,Administració General Arrendaments. Mobiliari i estris,,9200.0,2.0,1040.4,0.0,1040.4,0.0
,9200.0,21200.0,Administració General Repar. Manteniment i conserv. edificis i altres,,9200.0,2.0,42656.4,100000.0,142656.4,11996.84
,9200.0,21300.0,Administració General.Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,9200.0,2.0,43696.8,0.0,43696.8,35128.69
,9200.0,21400.0,Administració General Reparac. Manten. i Conserv. Mat. Transport,,9200.0,2.0,15606.0,0.0,15606.0,10289.01
,9200.0,21500.0,Administració General.Repar. Manteniment i conserv. Mobilliari i béns,,9200.0,2.0,0.0,0.0,0.0,4387.96
,9200.0,22000.0,Administració General Ordinario no inventariable,,9200.0,2.0,31212.0,0.0,31212.0,17682.25
,9200.0,22001.0,"Administració General Prensa, revistas, libros y otras publicaciones",,9200.0,2.0,31212.0,0.0,31212.0,19173.67
,9200.0,22002.0,"Administració General Material, informático no inventariable",,9200.0,2.0,15606.0,0.0,15606.0,6849.46
,9200.0,22100.0,Administració General.Energía eléctrica,,9200.0,2.0,900191.03,0.0,900191.03,669566.79
,9200.0,22101.0,Administració General.Agua,,9200.0,2.0,260100.0,0.0,260100.0,188622.94
,9200.0,22102.0,Administració General Gas,,9200.0,2.0,62424.0,0.0,62424.0,40673.33
,9200.0,22103.0,Administració General.Combustibles y carburantes,,9200.0,2.0,312120.0,0.0,312120.0,149858.81
,9200.0,22104.0,Administració General Vestuario,,9200.0,2.0,5202.0,0.0,5202.0,4091.56
,9200.0,22110.0,Administració General.Productos de limpieza y aseo,,9200.0,2.0,0.0,0.0,0.0,35.03
,9200.0,22112.0,"Administració General.Suministros de material electrónico, eléctrico y de telecomunicaciones",,9200.0,2.0,0.0,0.0,0.0,6824.49
,9200.0,22200.0,Administració General.Servicios de Telecomunicaciones,,9200.0,2.0,36414.0,0.0,36414.0,1772.4
,9200.0,22201.0,Administració General.Postales,,9200.0,2.0,0.0,0.0,0.0,23823.12
,9200.0,22400.0,Administració General.Assegurances,,9200.0,2.0,130050.0,0.0,130050.0,155499.24
,9200.0,22500.0,Administració General.Tributos estatales,,9200.0,2.0,0.0,0.0,0.0,41612.79
,9200.0,22502.0,Administració General Tributos de las Entidades Locales,,9200.0,2.0,416160.0,0.0,416160.0,260252.56
,9200.0,22602.0,Administració General Publicidad y propaganda,,9200.0,2.0,7803.0,0.0,7803.0,0.0
,9200.0,22604.0,"Administració General Jurídicos, contenciosos",,9200.0,2.0,60863.4,0.0,60863.4,3630.0
,9200.0,22606.0,"Administració General.Reuniones, conferencias y cursos",,9200.0,2.0,0.0,0.0,0.0,22345.84
,9200.0,22699.0,Administració General Otros gastos diversos,,9200.0,2.0,200000.0,-77309.08,122690.92,14303.08
,9200.0,22700.0,Administració General.Limpieza y Aseo,,9200.0,2.0,286000.0,0.0,286000.0,550656.27
,9200.0,22701.0,Administració General.Seguridad,,9200.0,2.0,510112.5,0.0,510112.5,496510.06
,9200.0,22706.0,Administració General Estudios y trabajos técnicos,,9200.0,2.0,44737.2,0.0,44737.2,9680.0
,9200.0,22799.0,Administració General.Otros trabajos realizados por otras empresas y profesionales,,9200.0,2.0,175827.6,0.0,175827.6,124444.32
,9200.0,23010.0,Administració General Del personal directivo,,9200.0,2.0,7282.8,0.0,7282.8,0.0
,9200.0,23020.0,Administració General.Del personal no directivo,,9200.0,2.0,0.0,0.0,0.0,892.48
,9200.0,23120.0,Administració General.Del personal no directivo,,9200.0,2.0,0.0,0.0,0.0,1161.15
,9200.0,23300.0,Administració General.Altres indemnitzacions per raó de servei,,9200.0,2.0,0.0,0.0,0.0,10869.68
,9200.0,35200.0,Administració General Intereses de demora,,9200.0,3.0,80000.0,0.0,80000.0,6514.07
,9200.0,46600.0,Administració General Transf. corrents a entitats que agrupen municipis,,9200.0,4.0,21000.0,0.0,21000.0,0.0
,9200.0,48900.0,Administració General.Transferències corrents a fam. i instit. sense fi de lucre,,9200.0,4.0,0.0,0.0,0.0,10500.0
,9200.0,62201.0,Administració General.Administrativos,,9200.0,6.0,0.0,0.0,0.0,51950.68
,9200.0,62203.0,Administració General Otras construcciones,,9200.0,6.0,125000.0,0.0,125000.0,56122.35
,9200.0,62300.0,Administració General.Maquinaria e Instalaciones,,9200.0,6.0,0.0,0.0,0.0,617.1
,9200.0,62301.0,Administració General Instal.lacions,,9200.0,6.0,37000.0,0.0,37000.0,36131.52
,9200.0,62400.0,Administració General Automóvil,,9200.0,6.0,65000.0,0.0,65000.0,54417.73
,9200.0,62500.0,Administració General.Inversió nova de mobiliari i béns,,9200.0,6.0,0.0,100000.0,100000.0,54329.25
,9200.0,62600.0,Administració General.Inversió nova. Informática,,9200.0,6.0,0.0,0.0,0.0,0.0
,9200.0,63201.0,Administració General.Administrativos,,9200.0,6.0,0.0,100000.0,100000.0,14306.55
,9200.0,63203.0,Administració General.Otras construcciones,,9200.0,6.0,0.0,0.0,0.0,13826.04
,9200.0,63300.0,Administració General.Maquinaria,,9200.0,6.0,0.0,0.0,0.0,5813.18
,9200.0,63301.0,Administració General.Instalaciones,,9200.0,6.0,0.0,0.0,0.0,64188.93
,9200.0,63901.0,Administració General.Otras inversiones de reposición asociadas al funcionamiento operativo de los servicios,,9200.0,6.0,0.0,0.0,0.0,364.09
,9200.0,94100.0,Administració General Fianzas a largo plazo,,9200.0,9.0,200000.0,0.0,200000.0,16883.97
,9220.0,21400.0,Relaciones Institucionales Reparac. Manten. i Conserv. Mat. Transport,,9220.0,2.0,1000.0,0.0,1000.0,0.0
,9220.0,22001.0,"Relaciones Institucionales Prensa, revistas, libros y otras publicaciones",,9220.0,2.0,1000.0,0.0,1000.0,0.0
,9220.0,22601.0,Relaciones Institucionales Atenciones protocolarias y representativas,,9220.0,2.0,65200.0,0.0,65200.0,11905.26
,9220.0,22602.0,Relacions Institucionals.Publicidad y propaganda,,9220.0,2.0,0.0,0.0,0.0,41620.0
,9220.0,22606.0,"Relaciones Institucionales Reuniones, conferencias y cursos",,9220.0,2.0,18000.0,0.0,18000.0,0.0
,9220.0,22609.0,Relaciones Institucionales Actividades culturales y deportivas,,9220.0,2.0,1000.0,0.0,1000.0,15726.0
,9220.0,22699.0,Relaciones Institucionales Otros gastos diversos,,9220.0,2.0,7000.0,500000.0,507000.0,20553.32
,9220.0,22706.0,Relaciones Institucionales Estudios y trabajos técnicos,,9220.0,2.0,3000.0,0.0,3000.0,0.0
,9220.0,22799.0,Relacions Institucionals.Otros trabajos realizados por otras empresas y profesionales,,9220.0,2.0,0.0,50000.0,50000.0,130360.57
,9220.0,23000.0,Relacions Institucionals.De los miembros de los órganos de gobierno,,9220.0,2.0,0.0,0.0,0.0,2348.05
,9220.0,23020.0,Relaciones Institucionales Dietas. Del personal no directivo,,9220.0,2.0,1000.0,0.0,1000.0,212.95
,9220.0,23100.0,Relaciones Institucionales De los miembros de los órganos de gobierno,,9220.0,2.0,2500.0,0.0,2500.0,4146.75
,9220.0,23120.0,Relaciones Institucionales Locomoción. Del personal no directivo,,9220.0,2.0,300.0,0.0,300.0,826.02
,9220.0,60900.0,Relaciones Institucionales.Otras inversiones nuevas en infraestructuras y bienes destinados al uso general,,9220.0,6.0,0.0,4049115.24,4049115.24,56335.38
,9240.0,12000.0,Participació Transparència i Bon Govern Sueldos del Grupo A1,,9240.0,1.0,15234.74,0.0,15234.74,0.0
,9240.0,12001.0,Participació Transparència i Bon Govern Sueldos del Grupo A2,,9240.0,1.0,13396.58,0.0,13396.58,12693.6
